Ensembl_ID	TCGA-CC-A8HS-01A	TCGA-RC-A6M5-01A	TCGA-DD-A119-01A	TCGA-DD-A3A9-01A	TCGA-DD-A1EJ-01A	TCGA-BW-A5NP-01A	TCGA-DD-A4NA-01A	TCGA-DD-A1EK-01A
PLA2G6	2.635128173	0.78837552	1.120279897	0.908912178	1.545114817	1.051917785	1.517411126	0.713625641
PLA2G7	0.875355641	0.821425297	1.510744322	0.588798424	6.078994853	0.842870292	1.395020727	2.499271922
PLAA	3.14430234	2.596126035	2.4536288	2.056884612	2.868022975	3.341711682	3.638454215	3.242342243
PLAC8	0.229193143	0.074464242	0.111899819	0.197365145	0.119493014	0.078118263	0.060207749	3.089716383
PLAC9	2.808563173	3.114337657	3.077984336	3.98068782	0.770266889	1.244096415	0.935246058	0.383965497
PLAGL1	0.462557887	0.991703811	0.11058515	0.207251783	0.147194302	0.138028808	0.785758226	0.162539592
PLAGL2	2.769349829	0.967096462	0.587881044	1.470290674	1.883316347	2.252189247	1.887164262	1.054492491
PLAT	1.085473586	3.711320405	0.866383639	2.213286303	0.329938499	0.547559425	3.150822657	0.429072919
PLAU	1.915002862	1.593106659	1.278077178	2.166967204	1.81340426	1.025435306	4.261252867	2.567201199
PLAUR	1.505366522	0.913898581	1.154626457	0.92734264	1.546741249	0.605099609	2.665846468	1.759564134
PLB1	0.076631066	0.237734305	0.083941588	0.144683919	0.311309566	0.058252662	0.484022662	0.321430412
PLBD1	2.489929144	1.477630814	0.659070989	0.755517259	4.342622786	0.720452185	1.440750633	1.832671499
PLBD2	3.840799843	3.935427068	3.321510108	3.550668022	4.722858959	3.768489317	4.542411934	4.611343348
PLCB1	1.395048873	0.607057742	0.290142477	0.889232459	2.058181704	2.474086475	0.630158801	1.339958867
PLCB2	0.969317462	0.767856747	0.291399081	0.645760013	0.995820774	0.374663705	1.557571918	0.687853176
PLCB3	3.092063335	2.167224034	1.523217793	2.419625206	2.362670301	2.362437409	2.305570301	2.26128817
PLCD1	2.120495658	1.450092291	1.39810351	1.21063713	2.930586015	2.430198783	0.948901219	2.049222047
PLCD3	0.628650502	1.28383172	0.34002687	2.870765482	0.613733147	0.940928969	4.098247644	0.569346758
PLCD4	1.223425842	0.500561064	0.153365965	0.394791439	0.187292331	1.01223831	0.511996723	0.283928507
PLCE1	1.704425438	0.738996918	0.268238065	0.840375569	0.847762769	0.610460713	1.16708855	0.770306651
PLCG1	3.558533834	2.358930361	0.659695983	1.868040924	3.185511104	1.575052003	2.301991973	2.112301345
PLCG2	1.078475064	2.251276634	1.614855853	1.499087484	1.448677848	1.276306987	0.800033957	2.197887431
PLCH2	0.126060543	0.103352684	0.676728568	1.60566639	0.124723265	0.030748879	0.170217086	0.787048652
PLCL1	0.427089625	0.351915828	0.190847079	0.23084336	0.125299216	0.105414902	0.37658634	0.098661764
PLCL2	1.657255896	1.090040462	1.709202114	0.94453796	0.334588253	0.925361191	1.168616828	2.348139615
PLCXD1	3.924027345	3.345478288	0.795087093	3.644618337	3.009378857	1.1584529	1.620411097	1.897395568
PLCXD1	0	0	0	0	0	0	0	0
PLCXD2	1.749128141	0.644489226	1.435569831	2.23836448	1.248957046	0.95601959	1.383023698	0.840941126
PLD1	1.968048516	1.594825235	0.844822917	2.77091618	1.551861146	2.268798863	3.050347317	1.395107596
PLD2	2.158041636	2.391232201	0.985336699	2.280343776	2.513956705	2.31514084	2.267412599	1.343354961
PLD3	5.199817768	4.67277605	4.476068812	5.918302113	4.844550071	4.91085605	5.422835724	5.935361261
PLD6	2.276600863	0.954783574	1.521431954	1.553317827	0.747363426	1.535143664	1.726416495	1.446898699
PLEC	4.433155976	4.243093791	3.953479359	3.408602484	3.592618	2.941078231	4.647799985	3.361714562
PLEK	1.064413983	0.636233672	1.038089578	0.92457167	2.331849463	0.94652124	2.511333203	2.626903241
PLEK2	1.8705303	1.006306765	0.800083081	1.415223204	2.694529633	1.824165159	1.85053284	2.196081618
PLEKHA1	1.760607663	1.124401815	0.992723019	1.328663149	1.628063301	2.199200425	2.13100151	1.407201066
PLEKHA2	1.941888688	1.476210301	0.798951843	1.434923829	1.838198166	1.132216176	2.097494014	1.355018309
PLEKHA3	1.098557513	0.731501967	0.957138271	0.672574486	1.119104409	1.53074693	1.463878808	0.981147634
PLEKHA4	3.120437779	3.029785917	2.866709227	3.938756419	2.370024118	1.530126619	1.063253232	1.344974363
PLEKHA5	0.237479905	0.987410746	0.515405593	0.810879062	1.257887547	2.271074594	1.459000398	1.398986315
PLEKHA6	3.894509604	2.875783506	1.870946766	2.967759165	2.923514284	3.47456241	4.15344219	3.970908518
PLEKHA7	2.584893845	0.567595791	0.240448521	0.612275935	1.94703902	1.644791438	2.266856251	1.543598671
PLEKHA8	0.837884537	0.603835697	0.57464581	0.291596218	0.927659219	1.12065044	1.485389849	0.596347128
PLEKHB2	2.520086229	3.119532457	2.390603338	3.214532806	2.469061216	2.652932923	5.438907854	2.339240688
PLEKHF1	1.40724941	1.546319812	2.78466877	1.34463247	0.787623209	1.389158661	0.48696954	2.027242348
PLEKHF2	3.441539919	2.029573767	3.330690248	1.72517249	2.167424691	3.271481215	2.723882564	2.886681033
PLEKHG1	1.099374144	2.081337876	0.733077683	0.813652617	0.87540187	0.603307585	1.193653906	1.300416161
PLEKHG2	1.621625657	1.706098144	0.472424197	1.28017082	1.554921559	0.941439851	1.760275533	0.840881752
PLEKHG3	1.534783369	1.267722584	1.33309563	2.094458358	1.929459273	2.118867776	3.46082649	1.372578052
PLEKHG4	3.61357479	0.204278558	0.583890232	0.191948826	0.19910052	0.648960401	1.08430483	0.133228189
PLEKHG5	0.99919371	1.356635426	0.467819121	1.289344671	0.525917618	0.343116336	1.827600063	0.390406013
PLEKHG6	1.69621256	0.203010938	0.77953513	1.201922717	0.713068001	0.483778515	0.634564736	1.046201679
PLEKHH1	1.126361837	1.019751886	0.148154156	0.092584518	0.760248585	0.605873321	0.622671131	0.416034108
PLEKHH3	3.185908755	1.758246982	1.50690557	3.146809515	2.726571935	1.989846276	2.804566124	3.175467453
PLEKHJ1	4.493412554	3.142607425	3.594712955	4.146346538	3.711844738	3.780884838	4.671733674	2.988164862
PLEKHM1	1.030694922	1.304987601	1.085782592	1.550638774	1.356265116	1.037451705	1.818561777	1.496893274
PLEKHM2	3.867607463	3.625096112	2.524521347	3.153903102	3.292080341	2.995224994	4.772689283	3.619219921
PLEKHM3	0.377131752	0.340708692	0.103790103	0.134862296	0.551702054	0.655858036	0.645478279	0.400272685
PLEKHO1	1.676748675	1.666199054	1.616347067	3.147765736	2.292937883	0.981279627	2.115977591	1.749044702
PLEKHO2	2.29103762	2.778412179	2.282678022	3.088169364	2.429950862	1.542553486	2.954617809	3.044272421
PLGRKT	2.857879808	2.801725697	3.787269005	3.666686145	3.516145701	3.387509078	3.911969897	4.016077266
PLIN1	1.507413716	2.217523621	0.182431717	1.081158166	3.369759901	2.333897815	0.163657617	1.229176051
PLIN2	5.680607603	5.316637163	4.105393748	4.92809153	9.251730468	6.336714729	4.632318106	7.078873173
PLIN3	3.689960014	4.4066017	3.18739307	5.074676591	4.313303882	4.001224922	5.308955274	4.270936364
PLIN4	4.008924231	3.459759881	1.251452935	2.230636726	4.167789667	4.038341347	1.313034505	4.254170429
PLIN5	4.632281696	3.714705806	3.707594324	3.166271707	2.338854068	3.809361757	2.546566468	2.646457668
PLK1	2.470094426	0.322694091	0.800041397	1.048243483	2.526938447	1.394449348	1.570502539	1.383240776
PLK2	2.540013512	2.862460412	2.353251447	2.925581073	2.146344851	2.185328011	2.964095728	2.702966494
PLK3	0.867317586	1.399492799	1.308252778	1.541455768	1.906372827	0.889421721	1.759616065	1.357443275
PLK4	1.601231775	0.14415537	0.107672684	0.24390693	1.237694146	0.587108903	1.13269504	0.425154244
PLLP	1.281413873	1.004625549	1.879308957	0.782430067	0.422852473	0.637112194	1.302559109	1.00780308
PLOD1	4.48414428	5.599203275	4.72125264	4.898147706	5.698346478	4.617677007	4.462229965	6.948030269
PLOD2	4.674875642	2.296773148	3.008154204	4.202359344	5.508358857	4.368088768	4.504585326	4.68427165
PLOD3	4.844414371	4.438278609	3.804305583	4.958122676	4.651260075	4.488653757	4.892234842	4.7141588
PLP2	5.432894794	5.311156305	6.221153751	5.63762029	4.217445032	6.053078439	6.987858341	3.767604759
PLRG1	3.357925642	3.133672886	2.703499191	2.666416763	3.960766219	3.113277568	3.659803446	2.406355201
PLS1	1.713645757	2.045661629	2.118465501	2.423956687	3.406871316	3.134522948	4.27177717	2.681368905
PLS3	4.350285374	5.581313317	4.587743188	4.661298042	3.872421269	5.291352384	4.924432339	4.146052167
PLSCR1	3.08745177	2.627630823	1.961067415	1.267020795	2.112670411	1.563298674	4.722419074	2.358216366
PLSCR4	2.463613414	2.708786149	1.027049213	0.724856962	2.498218969	2.638793209	2.519745302	2.809399301
PLTP	1.451500958	4.496271412	2.503019172	3.74111433	5.34657873	1.636556167	4.884618893	5.530937031
PLVAP	5.780068771	7.144502703	4.461979313	6.678169354	3.607568459	4.659634126	5.339440201	5.368134728
PLXDC1	1.469530543	0.979206326	0.541174392	1.931646568	0.423718283	0.544315072	2.058752321	0.38198366
PLXDC2	1.654134532	1.733842615	0.704707797	1.194041043	0.764813763	0.308975418	2.195821614	2.204322192
PLXNA1	2.093398201	1.61757554	0.601958986	1.565270762	2.597225334	1.492424298	3.517168514	1.17284877
PLXNA2	1.743278485	1.029445318	0.990478753	2.608408505	2.3028913	2.043671593	2.097801125	2.233874927
PLXNA3	1.010257933	1.030729023	0.716443956	1.479484575	1.54934091	0.708993351	3.012058723	0.509740955
PLXNB1	5.513848274	3.281189503	2.799676566	4.027504543	4.955438224	4.31804783	3.787075889	3.088295183
PLXNB2	6.189076234	4.441855423	4.149766256	6.217748035	5.495726062	4.180234099	7.01515211	5.529473094
PLXNC1	2.087818596	1.001412361	0.490456144	1.196638653	0.652679751	0.951725708	1.409834129	1.07167165
PLXND1	3.11889083	4.051667568	2.162938292	4.689653223	3.945403503	3.965810633	3.335435326	3.109710891
PM20D2	2.329787209	1.654209383	0.832199566	0.44842538	1.972206712	2.23142553	2.154707307	1.024325026
PMEL	0.938197696	0.528763481	0.568162236	0.354405458	1.021340293	0.355419737	0.813645628	1.280747062
PMEPA1	3.002763345	3.083984641	1.632967217	3.106508361	0.666978814	4.614468871	4.668072982	1.048401526
PMF1	4.3290401	2.97094287	4.493233749	4.842102262	3.01885248	4.206967698	3.104639628	2.762558973
PML	1.651783665	2.191742523	1.429771198	2.304806421	1.562680547	1.593794776	3.015963699	1.618514977
PMM1	3.920338669	3.345644642	3.61735873	2.908137969	5.019167986	3.147942106	2.422727958	2.40508091
PMM2	1.112156715	1.580097499	0.331392914	0.517980338	1.631654038	0.884353147	2.0630674	1.263200317
PMP22	2.059342286	3.954434222	2.452724581	3.233871598	1.176114649	1.977399277	2.956301912	1.815863491
PMPCA	3.981103539	3.413853436	3.710489984	3.625736968	3.39760566	3.345255708	2.642998273	2.641340868
PMPCB	4.038984596	3.48110579	3.23447361	3.408136601	4.370586438	4.194049372	4.169854194	2.94594467
PMS1	2.471134023	0.830302063	0.755158828	0.974557952	1.615946314	2.377788328	1.375198019	0.562809464
PMS2	0.898781155	0.945139811	0.559440828	0.576520994	1.512704237	1.426788148	2.254924028	1.173017266
PMVK	5.090430444	5.169630596	7.479151014	7.435648665	5.703786527	6.312539479	4.447856724	6.161130876
PNISR	3.564143063	1.91793627	0.836178407	1.561049323	1.947838189	2.468023353	2.878620709	1.056921683
PNKD	5.814967073	5.137762444	4.397629415	5.059033368	4.830034442	5.13666383	3.837196761	6.044107122
PNKP	4.060907	2.660875976	2.934342825	2.734803912	2.634784998	2.457281928	3.90049838	2.839736183
PNMA1	3.304850628	2.767016288	2.452730939	4.016369214	3.046232279	3.951538063	4.527021351	2.454166803
PNN	5.515745479	3.372624601	2.102261024	2.954929279	3.887079415	4.147405069	4.473170292	2.888915937
PNO1	3.128783587	2.366470231	2.530641684	3.010838832	3.441218521	3.40153205	3.33944634	2.502387295
PNP	4.328337285	2.83611872	2.408802229	2.327883933	2.931752647	2.770339768	3.167860616	3.125145781
PNPLA2	4.988681146	4.838546141	4.115117199	3.996757935	4.696794421	3.02098934	5.335224321	4.588547287
PNPLA3	3.541082612	1.636060533	2.432991786	1.748205431	4.085709467	2.425545297	1.450478079	2.511330895
PNPLA4	1.670356878	2.096213405	2.436804349	2.015493749	2.693428375	2.261603782	3.301546127	2.453572614
PNPLA6	2.882854125	2.989670925	3.165903967	3.583445333	3.354911431	3.172268418	3.686208513	3.207904156
PNPLA7	0.94614177	0.930900185	0.735634871	0.407803148	0.493272213	0.563789981	1.095943113	0.804207177
PNPLA8	2.573765227	2.557967286	2.061215203	1.822703218	2.917424909	2.58698606	3.721341324	2.099432576
PNPO	4.029801694	3.33992965	3.174898117	3.928885721	4.415975653	3.070317927	3.480884464	4.347166627
PNPT1	3.45063476	1.829192562	1.945567181	2.055479635	2.936119787	2.665604691	2.770702016	1.770596648
PNRC1	4.662522895	5.048163084	3.908317426	4.029941783	4.925741196	4.303261281	5.359729365	3.622720089
PNRC2	4.452271031	3.255162787	3.085019766	2.724491568	3.111320921	3.580166722	4.071927702	3.161046908
POC1A	2.3705742	1.014413495	1.719861413	2.455815036	3.533430818	2.166826087	1.289985874	2.025365433
POC1B	1.822685432	0.921385272	0.612372102	0.694678657	1.406710276	1.538939062	1.750841087	0.507424427
POC5	1.188116492	1.225672383	0.662799841	1.473444329	1.543804919	1.869014885	2.180967443	1.123558936
PODXL	2.163682032	4.511668433	2.651632689	3.390646906	1.251183011	2.50936571	3.533141983	2.039569764
PODXL2	5.211609453	1.305838934	0.451988788	5.504456091	3.239476089	1.562296325	1.586422578	4.191804211
POFUT1	4.391276291	2.999474885	2.678483595	3.651440636	4.227185615	4.034817468	3.884305434	3.714617223
POFUT2	3.813364084	1.814544826	0.821374605	1.83675431	2.422769791	1.771343103	3.302150288	2.376449139
POGK	5.088412412	1.408138728	2.296951396	2.359703744	2.48972548	3.544056794	2.782081863	2.440454151
POGLUT1	1.70020861	1.539458838	1.019824231	0.644558594	1.671777295	1.589184253	1.059936653	1.158353804
POGZ	4.842049553	1.94616082	1.770296821	2.271473709	2.593633127	3.766148621	3.214169137	2.508654033
POLA1	1.112286445	0.893227093	0.564529319	0.759268687	1.698823694	1.726514971	1.676735518	0.606122528
POLA2	2.120580159	0.857239761	1.097377957	1.601063191	2.04358609	1.424816478	1.937106849	1.094197973
POLB	2.906752846	2.849886429	1.277735997	2.02274377	1.663053649	2.419805289	1.578296731	0.666346442
POLD1	3.436092496	1.302863033	1.500123475	2.074145726	3.295324768	2.907230964	2.657711048	1.655395447
POLD2	4.258481238	3.783668365	4.114379896	4.553956179	5.412025794	5.140573852	4.380200147	6.085151607
POLD3	2.476439335	0.992083476	0.970185208	1.236858553	1.721450979	1.764236141	2.429975384	0.900461679
POLD4	2.763513445	3.872336272	4.077850361	5.108676046	3.15468166	2.491346914	4.057743808	3.590315756
POLDIP2	7.385841997	6.187158966	6.172617216	6.939314328	6.907790384	5.825307792	5.999014304	6.372572966
POLDIP3	4.762842867	3.58888174	3.419603384	3.91824268	4.991130346	4.468239548	4.506732142	3.436715083
POLE	3.202212763	1.472078806	0.891523021	1.076711813	1.624508152	1.45550338	1.768851676	1.265629942
POLE2	1.441675696	0.233058601	0.474781909	0.89545089	1.73239653	1.614284278	0.493122297	1.744661966
POLE3	4.728427287	3.497162061	3.67569982	4.114286636	4.53894296	4.795826834	4.156726186	2.84401414
POLE4	2.711829328	3.332316468	3.560829817	3.926071316	2.551848069	3.277370539	3.896579493	2.78192305
POLG	2.505497133	2.688115662	1.759312001	2.354437363	1.934669331	2.884762641	3.897552006	2.878144075
POLG2	2.634846403	0.98046982	1.118208919	1.273306328	1.520814727	2.017150017	1.430965404	0.76933475
POLH	1.689144562	1.427439414	0.924835314	1.202302125	1.49242966	2.204252769	2.45381345	1.595839647
POLI	1.765383364	0.664615375	0.4343081	0.278973026	0.971977135	1.002531241	1.96529142	0.647452327
POLK	0.73158013	1.092779147	0.936181056	0.694208994	1.231436875	1.753694491	2.546242731	1.119783954
POLL	3.069583917	1.983500199	1.9089532	2.775725943	2.631673237	2.794181691	2.685470855	1.828079933
POLM	1.989619988	1.750710557	1.229191616	2.187106211	2.338101263	2.677838398	2.636156654	2.308965447
POLN	0.115233928	0.229999458	0.136760166	0.238888489	0.290947237	0.130756194	0.608406973	0.081548402
POLQ	1.617978139	0.040391225	0.027785248	0.065191949	0.711160104	0.351152867	0.346785754	0.186842733
POLR1A	2.413124067	1.603703221	0.987672687	1.350027566	2.519198289	2.047734708	2.624021865	1.559395448
POLR1B	2.303291526	1.777564754	1.360797474	1.673574828	2.248526011	2.65301992	1.834130523	1.681094028
POLR1C	2.755953955	2.492405849	3.297244444	3.245960057	2.53631982	3.565139262	2.611158454	2.181447265
POLR1D	3.0038301	2.888860363	3.290627884	3.028281478	3.750301538	4.507240921	2.660240149	2.308571613
POLR1E	3.171213194	2.478932094	2.687732657	2.605349802	3.013264423	3.71433706	1.994594372	2.965510127
POLR2A	3.94309483	3.627156982	2.601728325	2.414414313	3.205102579	3.580689097	3.943003509	3.539021555
POLR2B	3.696030167	3.064686324	1.968967399	2.128418676	3.498169339	3.664829077	4.469875693	2.951562448
POLR2C	3.472830395	5.346637061	3.270201319	3.878521152	3.599914273	3.207710139	5.371126198	3.365788704
POLR2D	3.580408544	1.840172991	2.254158349	3.324362681	3.239756837	3.201257099	3.280541146	2.698133827
POLR2E	4.959095585	5.053078694	4.88736234	5.13503496	5.774910475	4.683851167	4.692625095	5.633650863
POLR2G	4.85906001	4.012954575	4.894103189	5.002067212	4.605549947	4.309710475	4.07253797	3.548886352
POLR2H	4.379098107	3.01368391	3.7130855	4.63891075	4.303545953	4.211799851	3.561196613	2.500090968
POLR2I	4.673557446	3.692221437	4.86523449	4.59679594	3.999399759	4.123433338	3.247437008	3.653405993
POLR2J	5.314292831	4.294196358	4.879571347	5.876579074	5.415474314	5.077404284	4.682592611	4.110345566
POLR2J3	0.503463145	0.158049788	0.182440744	0.43297134	0.152960094	0.650360929	0.348493439	0.056884711
POLR2K	5.405978233	4.001018764	6.259785586	4.179205741	4.674153333	4.834602536	3.515894549	3.801307422
POLR2L	6.776023386	6.366462745	7.540031742	7.048534159	6.060171027	5.157764318	6.114043922	5.899315937
POLR2M	1.86266027	1.299553495	1.502007454	1.594163605	1.68089809	2.42194929	2.394293657	1.151988441
POLR3A	2.376480457	1.371883191	1.325785708	1.671495832	2.253981639	2.168030193	2.096151673	1.646503163
POLR3B	2.90303297	1.631037478	2.054201617	1.435020787	2.387109223	2.567499655	2.520917798	2.070671146
POLR3C	3.293331886	2.228782	2.696974084	3.446524382	2.781752218	3.89780021	2.795822941	2.154482902
POLR3D	1.265162283	1.535967998	0.641852013	1.132610561	1.4222845	1.020353993	2.12070889	0.888113207
POLR3E	2.261156273	1.927767268	1.495014173	1.461509743	2.501145885	1.696294907	2.191231648	1.677743703
POLR3F	3.097158032	1.400933335	1.574825452	2.425001531	2.632705374	2.804375704	2.361031805	1.096259584
POLR3G	0.207165731	0.503832636	0.495016528	0.182872095	0.512172531	0.53058764	0.456533585	0.735033691
POLR3GL	5.189686612	3.3625108	3.91580223	4.341547705	5.260209597	5.824537895	3.070939553	4.01073406
POLR3H	2.740432454	2.255102749	1.879945594	2.413041284	2.650620535	1.741380156	2.127624262	2.148375208
POLR3K	2.416556503	2.990590696	3.049078464	3.089182256	3.225985575	2.154445732	3.598911259	2.627416282
POLRMT	4.135909725	3.175296447	3.697733431	3.398938034	4.412460731	3.818236638	3.378496573	3.496876735
POM121	2.836337663	1.41442328	0.279792157	0.599673999	1.960010907	1.556187921	2.520667311	1.566025143
POM121C	2.729839394	1.448827488	1.229478974	1.322918841	2.045745686	2.186449369	2.379528891	1.664432992
